trackId,length,width,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
826,6.64,2.01,5036,5383,348,truck,1,133.33,8.71,11.87,11.32,17.36,1.47,-1.0,0
829,4.16,1.61,5037,5316,280,car,1,135.3,13.79,14.67,14.49,39.49,2.8,-1.0,1
831,3.77,1.59,5046,5213,168,car,1,51.1,8.86,9.34,9.16,-1.0,-1.0,-1.0,0
830,3.79,1.52,5046,5282,237,car,1,134.23,15.91,17.91,17.03,8.29,0.49,13.7,1
832,3.53,1.41,5065,5657,593,car,2,136.33,4.51,7.89,6.86,9.86,1.26,9.52,0
834,3.83,1.54,5073,5596,524,car,2,136.03,4.94,8.37,7.73,4.58,0.57,5.75,0
835,3.98,1.48,5079,5764,686,car,2,136.44,3.8,6.56,5.94,3.41,0.56,73.44,0
836,4.0,1.62,5086,5472,387,car,1,109.37,7.33,9.19,8.41,-1.0,-1.0,-1.0,3
837,3.65,1.48,5093,5688,596,car,2,137.12,1.97,8.93,6.81,6.67,0.77,4.65,1
838,4.91,2.02,5115,5427,313,truck,1,134.21,12.63,13.47,13.0,16.8,1.28,11.06,1
839,3.6,1.56,5122,5368,247,car,1,133.84,15.88,16.77,16.34,37.65,2.37,-1.0,0
840,3.81,1.66,5126,5546,421,car,1,112.03,7.18,8.71,7.97,-1.0,-1.0,-1.0,3
841,4.37,1.66,5134,5476,343,car,2,135.53,10.04,12.73,11.82,-1.0,-1.0,-1.0,0
842,4.99,2.1,5136,5490,355,truck,1,134.68,10.15,12.65,11.48,10.5,0.91,-1.0,0
843,3.83,1.46,5140,5814,675,car,2,135.64,3.25,6.71,5.95,5.55,0.93,20.16,0
845,3.86,1.46,5154,5661,508,car,2,135.99,5.93,8.95,7.99,12.86,1.62,14.0,0
844,3.75,1.5,5154,5896,743,car,2,137.44,2.14,6.3,5.48,4.46,0.91,96.73,0
846,5.66,2.04,5162,5479,318,truck,1,134.53,11.01,13.51,12.65,14.62,1.29,15.35,0
848,3.98,1.54,5167,5417,251,car,1,133.52,15.9,16.3,16.06,19.31,1.21,179.67,0
849,3.79,1.54,5167,5413,247,car,1,134.57,16.32,16.73,16.47,54.38,3.31,28.04,0
847,3.83,1.48,5167,5775,609,car,2,136.01,4.37,7.62,6.66,15.07,3.12,98.36,0
850,3.94,1.6,5172,5363,192,car,1,51.62,5.94,8.42,7.85,-1.0,-1.0,-1.0,0
851,3.94,1.54,5176,5575,400,car,2,135.24,8.98,12.23,10.17,17.74,1.81,6.6,1
853,4.04,1.67,5199,5560,362,car,2,135.67,9.79,11.67,11.19,-1.0,-1.0,-1.0,0
854,3.98,1.54,5204,5695,492,car,2,135.49,5.37,9.48,8.18,6.56,0.78,5.5,0
855,3.34,1.27,5208,5803,596,car,2,136.35,3.96,7.69,6.79,3.23,0.43,9.81,0
857,4.09,1.5,5209,5892,684,car,2,136.37,4.56,7.81,5.96,2.06,0.39,32.08,1
858,3.91,1.75,5213,5355,143,car,2,36.65,7.01,8.75,7.85,-1.0,-1.0,-1.0,1
856,8.21,2.21,5215,5701,487,truck,2,134.12,2.44,10.41,8.18,12.64,2.0,8.62,0
859,7.88,2.59,5216,5578,363,truck,1,132.88,5.17,11.41,10.59,26.06,2.38,1466.97,1
861,3.59,1.54,5218,5656,439,car,1,111.51,6.87,8.39,7.61,-1.0,-1.0,-1.0,3
860,3.94,1.5,5218,5611,394,car,2,135.56,9.1,12.56,10.4,7.01,0.73,7.53,1
862,5.03,2.06,5222,5558,337,truck,1,134.62,11.41,12.79,12.04,18.82,1.63,-1.0,0
863,3.71,1.48,5236,5507,272,car,1,135.17,14.51,15.09,14.93,34.54,2.36,-1.0,0
864,3.56,1.43,5243,5930,688,car,2,136.74,4.38,7.95,5.94,1.05,0.23,3.75,0
865,3.51,1.6,5250,5430,181,car,1,48.74,7.12,8.07,7.88,-1.0,-1.0,-1.0,3
866,4.01,1.61,5252,5580,329,car,1,135.45,10.71,13.09,12.32,6.75,0.54,12.56,1
867,3.87,1.56,5254,5806,553,car,2,136.54,5.08,9.4,7.39,1.31,0.18,0.73,2
868,3.68,1.54,5265,5527,263,car,1,133.91,15.26,15.61,15.37,47.81,3.06,-1.0,0
869,3.94,1.57,5270,5628,359,car,1,135.04,10.14,11.79,11.27,6.79,0.61,-1.0,0
870,3.86,1.54,5271,5764,494,car,2,136.12,6.91,9.4,8.25,10.24,1.39,43.87,0
871,3.34,1.44,5271,5540,270,car,1,133.97,14.64,15.46,14.98,12.41,0.82,14.04,0
872,3.97,1.65,5286,5609,324,car,1,135.06,11.53,13.93,12.54,7.88,0.68,16.9,0
873,3.97,1.7,5290,5722,433,car,1,111.52,5.38,8.15,7.59,-1.0,-1.0,-1.0,3
874,3.68,1.5,5292,5563,272,car,1,133.35,14.37,15.26,14.79,9.97,0.68,-1.0,0
875,3.71,1.5,5306,5771,466,car,2,136.35,5.66,10.74,8.77,9.53,1.31,5.33,0
876,4.01,1.54,5312,5662,351,car,2,135.22,9.85,11.98,11.49,-1.0,-1.0,-1.0,0
877,3.19,1.43,5316,5583,268,car,1,135.17,14.49,15.5,15.17,18.75,1.21,70.72,0
878,13.02,1.99,5323,6008,686,truck,2,135.19,3.27,7.37,5.93,7.12,1.16,5.38,0
879,3.75,1.52,5330,5603,274,car,1,134.4,14.61,14.97,14.77,13.57,0.92,36.41,0
880,3.83,1.48,5332,6027,696,car,2,136.26,3.4,7.13,5.8,9.04,1.74,26.94,0
881,3.94,1.6,5350,5777,428,car,1,111.48,6.49,8.1,7.73,-1.0,-1.0,-1.0,3
883,3.64,1.43,5361,5872,512,car,2,135.82,6.97,9.23,7.95,15.07,1.8,145.68,0
884,3.86,1.52,5363,5830,468,car,2,136.22,4.89,10.27,8.66,8.29,1.38,10.15,0
885,3.68,1.54,5372,5645,274,car,1,133.18,13.79,14.81,14.57,16.31,1.14,645.72,0
886,3.53,1.41,5379,5653,275,car,1,135.32,13.37,15.27,14.74,27.38,2.0,-1.0,0
887,3.98,1.65,5380,5524,145,car,2,37.02,5.8,8.68,7.58,-1.0,-1.0,-1.0,1
888,3.86,1.44,5386,5951,566,car,2,136.22,4.94,8.81,7.17,4.5,0.78,4.76,1
889,3.97,1.72,5398,5597,200,car,1,50.18,7.14,9.6,7.76,-1.0,-1.0,-1.0,3
890,4.72,1.88,5402,5757,356,truck,1,134.08,8.78,11.65,11.14,43.54,3.9,36.97,1
891,3.81,1.63,5413,5770,358,car,2,136.28,10.44,11.89,11.46,-1.0,-1.0,-1.0,0
892,3.88,1.66,5415,5839,425,car,1,112.25,7.57,8.19,7.91,-1.0,-1.0,-1.0,3
893,3.94,1.56,5423,5915,493,car,2,136.88,4.32,9.62,8.24,8.92,1.52,15.99,1
894,3.64,1.54,5435,5692,258,car,1,134.64,15.45,16.31,15.78,39.64,2.52,12.98,0
895,3.68,1.5,5436,5708,273,car,1,134.23,14.37,15.07,14.85,25.72,1.73,56.9,0
896,3.71,1.48,5443,6079,637,car,2,136.31,4.52,7.29,6.35,6.97,1.09,11.8,0
897,3.97,1.61,5448,5811,364,car,1,135.0,9.3,11.91,11.09,13.24,1.33,14.18,1
898,3.98,1.5,5455,6004,550,car,2,135.62,6.26,9.28,7.4,6.75,1.01,9.13,0
899,4.01,1.63,5465,5818,354,car,2,135.06,9.93,12.16,11.49,-1.0,-1.0,-1.0,0
900,4.12,1.65,5467,5893,427,car,1,110.34,7.04,8.36,7.7,-1.0,-1.0,-1.0,3
901,3.71,1.37,5468,5972,505,car,2,136.44,4.01,9.08,7.99,6.26,0.95,7.44,0
902,3.94,1.5,5487,5783,297,car,1,134.59,13.52,13.78,13.66,21.75,1.58,-1.0,0
903,4.84,1.82,5489,6078,590,truck,2,135.99,3.74,8.4,6.77,7.2,1.24,2.84,0
905,3.75,1.52,5494,6124,631,car,2,136.31,5.37,8.07,6.45,5.17,0.83,6.66,0
906,3.53,1.54,5497,5738,242,car,1,134.31,16.49,17.1,16.79,45.26,2.68,24.47,0
904,9.53,2.31,5500,5952,453,truck,2,134.24,5.09,10.26,8.78,99.04,12.47,-1.0,1
907,3.64,1.48,5500,6048,549,car,2,136.14,6.29,8.97,7.45,4.69,0.73,10.81,0
908,3.71,1.46,5502,5779,278,car,1,134.4,14.38,14.65,14.55,31.61,2.18,-1.0,0
909,3.6,1.41,5526,6048,523,car,2,135.45,4.26,8.69,7.67,8.21,1.43,29.69,0
910,4.13,1.61,5532,5775,244,car,1,134.64,15.92,16.97,16.59,13.5,0.81,29.96,0
911,3.75,1.91,5534,5550,17,car,1,2.74,4.39,4.49,4.45,-1.0,-1.0,-1.0,0
912,3.94,1.57,5535,5917,383,car,1,135.3,9.44,10.88,10.54,25.12,2.4,-1.0,1
913,3.38,1.43,5541,6117,577,car,2,136.76,5.32,8.82,7.08,2.59,0.45,3.65,0
915,3.68,1.44,5544,5839,296,car,1,134.01,13.5,13.73,13.64,21.34,1.56,147.85,0
914,3.71,1.5,5544,6169,626,car,2,135.86,5.28,8.5,6.5,4.2,0.74,6.47,0
916,4.09,1.62,5556,5875,320,car,2,135.64,11.54,13.41,12.73,-1.0,-1.0,-1.0,0
917,4.28,1.44,5559,6197,639,car,2,136.84,4.44,8.27,6.38,2.66,0.42,22.0,1
918,3.56,1.31,5560,6112,553,car,2,135.84,6.22,8.8,7.44,9.11,1.27,8.45,0
920,3.95,1.65,5580,5986,407,car,1,111.86,7.62,9.27,8.29,-1.0,-1.0,-1.0,3
921,3.79,1.46,5585,6020,436,car,2,135.9,7.82,10.02,9.41,11.44,1.23,7.15,1
922,3.68,1.46,5586,5869,284,car,1,135.26,13.79,14.52,14.32,27.15,1.97,-1.0,0
924,3.97,1.85,5590,5729,140,car,2,36.07,4.99,9.04,7.51,-1.0,-1.0,-1.0,1
925,3.71,1.54,5600,5879,280,car,1,134.96,14.09,15.41,14.59,2.66,0.18,2.83,1
926,3.94,1.5,5601,6235,635,car,2,136.35,5.37,7.99,6.41,6.11,1.06,11.17,0
927,3.98,1.5,5603,6156,554,car,2,136.14,6.16,8.81,7.35,5.02,0.79,10.18,0
928,3.9,1.46,5605,5887,283,car,1,133.82,14.17,14.42,14.28,19.2,1.33,21.42,0
929,3.11,1.35,5612,5894,283,car,1,134.78,14.0,14.77,14.42,2.4,0.17,238.5,0
931,3.99,1.94,5626,5638,13,car,1,2.68,6.84,6.86,6.85,-1.0,-1.0,-1.0,0
930,3.98,1.5,5626,6106,481,car,2,136.14,5.95,9.62,8.43,6.08,0.83,7.24,0
932,8.4,2.21,5633,6272,640,truck,2,135.53,3.22,7.84,6.21,3.82,0.68,10.5,0
933,3.64,1.46,5634,6273,640,car,2,136.22,3.71,7.64,6.29,2.48,0.48,6.38,0
934,3.53,1.54,5635,5923,289,car,1,134.04,13.83,14.1,13.96,9.94,0.7,-1.0,0
935,3.94,1.54,5639,5936,298,car,1,135.06,11.08,14.48,13.67,9.41,0.67,-1.0,1
937,3.91,1.56,5642,5952,311,car,2,135.23,12.24,13.39,13.05,-1.0,-1.0,-1.0,0
936,3.75,1.54,5642,6050,409,car,1,135.3,9.42,10.86,9.97,7.69,0.8,-1.0,0
939,3.71,1.46,5672,6216,545,car,2,136.16,6.47,9.15,7.5,10.16,1.48,17.7,0
940,4.09,1.61,5674,5977,304,car,1,135.43,12.16,14.08,13.38,12.38,0.96,5.97,2
941,4.01,1.54,5691,6206,516,car,2,135.28,5.94,9.44,7.8,5.29,0.78,3.17,2
942,4.05,1.54,5694,5972,279,car,1,135.15,14.34,14.88,14.62,39.23,2.72,85.19,0
943,3.75,1.56,5716,6077,362,car,1,135.66,10.75,11.8,11.26,6.94,0.6,-1.0,0
944,3.75,1.5,5721,6285,565,car,2,135.84,5.65,8.79,7.17,7.65,1.2,238.95,0
945,3.83,1.63,5732,6060,329,car,1,135.02,11.14,13.02,12.32,12.22,0.95,4.46,1
946,4.16,1.82,5749,5888,140,car,2,37.85,6.46,8.85,8.04,-1.0,-1.0,-1.0,1
947,4.03,1.7,5756,6055,300,car,1,110.33,10.29,11.45,11.08,-1.0,-1.0,-1.0,3
948,4.06,1.63,5760,6106,347,car,2,136.15,10.07,12.3,11.72,-1.0,-1.0,-1.0,0
950,3.49,1.48,5766,6400,635,car,2,136.54,5.49,7.0,6.43,19.54,3.07,36.31,0
949,13.17,2.21,5772,6461,690,truck,2,135.38,2.12,7.64,5.84,3.38,0.62,-1.0,0
951,3.97,1.65,5781,6270,490,car,2,135.99,5.55,9.93,8.27,9.26,0.98,5.73,1
952,3.79,1.46,5783,6384,602,car,2,135.73,5.1,8.36,6.7,9.26,1.48,152.9,0
953,3.86,1.54,5794,6098,305,car,1,135.75,12.69,13.62,13.36,48.3,3.73,-1.0,0
954,3.64,1.56,5800,6113,314,car,1,134.94,10.57,15.3,12.95,6.08,0.54,3.98,0
955,3.38,1.31,5809,6457,649,car,2,136.35,3.12,7.05,6.2,5.66,1.12,18.24,0
956,3.75,1.54,5811,6122,312,car,1,133.05,11.99,13.78,12.87,21.64,1.64,11.41,2
957,4.14,1.65,5811,5959,149,car,1,55.65,11.05,11.41,11.32,-1.0,-1.0,-1.0,0
958,3.86,1.6,5815,6179,365,car,2,136.56,9.79,11.69,11.18,-1.0,-1.0,-1.0,0
960,3.64,1.44,5833,6096,264,car,1,134.96,14.91,16.13,15.39,6.22,0.41,1.63,1
961,3.83,1.5,5837,6484,648,car,2,135.71,5.49,7.15,6.29,1.12,0.2,1.69,0
962,3.89,1.55,5845,6212,368,car,2,136.57,10.47,11.49,11.15,-1.0,-1.0,-1.0,0
963,3.86,1.54,5846,6052,207,car,1,133.29,19.27,19.53,19.42,79.84,4.11,14.69,0
964,3.98,1.41,5860,6468,609,car,2,135.96,6.01,7.74,6.7,7.84,1.29,11.96,0
965,3.71,1.46,5866,6354,489,car,2,136.37,5.81,9.68,8.3,12.86,1.61,2.85,1
966,3.89,1.54,5896,6274,379,car,2,135.98,8.11,11.61,10.69,-1.0,-1.0,-1.0,0
967,3.94,1.46,5897,6576,680,car,2,136.56,3.26,6.63,5.94,7.42,1.44,58.68,0
968,3.49,1.46,5901,6186,286,car,1,134.79,13.16,15.32,14.25,35.7,2.59,24.5,0
970,3.49,1.46,5926,6315,390,car,2,135.81,7.11,12.24,10.49,6.75,0.85,5.41,2
969,12.91,2.16,5929,6642,714,truck,2,135.22,1.52,7.82,5.68,3.71,0.85,1.53,0
971,3.91,1.62,5931,6313,383,car,2,135.99,8.59,11.72,10.62,-1.0,-1.0,-1.0,0
972,4.05,1.46,5932,6429,498,car,2,135.97,4.6,9.33,8.05,11.89,1.74,16.66,0
973,3.94,1.39,5935,6541,607,car,2,136.09,5.98,8.0,6.72,10.46,1.68,23.85,0
974,3.41,1.46,5936,6609,674,car,2,136.03,3.54,6.84,5.98,2.55,0.48,7.5,0
976,3.45,1.46,5966,6325,360,car,1,135.49,10.43,11.69,11.28,13.72,1.21,145.29,1
977,3.26,1.46,5975,6335,361,car,2,135.13,10.56,11.97,11.28,15.56,1.47,10.3,1
978,3.91,1.73,5976,6119,144,car,1,49.95,10.02,10.64,10.4,-1.0,-1.0,-1.0,3
979,3.87,1.55,5978,6356,379,car,2,135.53,9.58,11.97,10.85,-1.0,-1.0,-1.0,0
980,3.71,1.5,5982,6268,287,car,1,135.11,14.13,14.35,14.22,72.56,5.12,-1.0,0
981,3.64,1.61,5992,6266,275,car,1,134.17,13.66,15.35,14.66,62.92,4.27,22.53,1
982,8.82,2.1,5998,6511,514,truck,2,134.59,3.41,9.12,7.72,11.51,1.49,23.58,0
983,4.27,1.91,6005,6180,176,car,2,36.69,5.15,6.67,6.18,-1.0,-1.0,-1.0,1
984,3.79,1.54,6007,6602,596,car,2,135.94,6.06,7.59,6.81,8.4,1.27,14.29,0
985,3.9,1.61,6024,6284,261,car,1,134.7,13.08,16.49,15.51,42.3,2.71,16.38,1
986,3.75,1.52,6024,6334,311,car,1,135.34,12.81,13.77,13.15,92.59,7.0,34.84,0
987,3.97,1.57,6042,6628,587,car,2,136.16,5.75,8.56,6.99,1.65,0.2,0.72,1
988,3.94,1.57,6055,6701,647,car,2,136.26,5.51,6.98,6.29,6.08,0.9,12097.91,0
989,5.03,1.76,6059,6573,515,truck,2,136.07,5.95,9.12,7.88,5.06,0.73,3.34,0
990,3.71,1.57,6068,6323,256,car,1,134.55,15.33,15.96,15.78,22.01,1.4,6.51,1
991,4.01,1.57,6071,6478,408,car,2,136.03,8.8,11.43,10.03,32.51,3.55,-1.0,2
992,4.43,1.72,6085,6397,313,truck,1,135.26,11.85,13.12,12.9,9.82,0.77,-1.0,0
993,3.84,1.66,6086,6417,332,car,1,108.26,9.29,10.14,9.75,-1.0,-1.0,-1.0,3
995,3.98,1.44,6093,6745,653,car,2,135.69,5.38,7.05,6.18,4.24,0.68,15.59,0
994,8.48,2.38,6099,6764,666,truck,2,135.0,2.11,8.1,5.94,4.58,1.29,2.33,0
996,4.16,1.59,6109,6359,251,car,1,134.61,14.72,16.56,16.17,17.25,1.05,5.86,0
997,3.79,1.5,6113,6407,295,car,1,135.49,13.19,14.36,13.82,28.76,2.13,28.69,0
998,3.64,1.43,6115,6685,571,car,2,136.03,5.24,8.77,7.12,4.95,0.76,8.48,0
999,3.71,1.39,6121,6731,611,car,2,136.07,5.71,7.34,6.67,14.7,2.15,24.37,0
1000,4.09,1.73,6134,6469,336,car,1,110.09,8.92,10.63,9.82,-1.0,-1.0,-1.0,3
1002,3.26,1.39,6142,6440,299,car,1,135.26,13.1,13.94,13.58,9.86,0.72,17.73,0
1001,3.79,1.61,6142,6405,264,car,1,134.4,14.5,15.78,15.32,68.14,4.43,59.04,0
1003,3.53,1.46,6147,6757,611,car,2,135.94,4.59,8.18,6.62,4.42,0.74,6.8,0
1004,4.18,1.68,6159,6475,317,car,2,135.83,12.38,13.36,12.92,-1.0,-1.0,-1.0,0
1005,3.98,1.61,6173,6470,298,car,1,135.26,13.1,14.65,13.67,7.35,0.56,9.32,0
1006,3.98,1.5,6182,6821,640,car,2,136.07,4.54,7.8,6.29,4.27,0.7,9.23,0
1007,3.64,1.5,6193,6848,656,car,2,135.86,2.55,12.05,6.24,2.7,0.51,2.6,2
1008,4.13,1.56,6199,6469,271,car,1,134.08,14.77,15.09,14.93,23.25,1.54,294.14,0
1009,3.94,1.61,6200,6776,577,car,2,135.21,5.91,7.61,6.96,7.2,1.11,9.03,0
1010,3.79,1.5,6203,6915,713,car,2,136.42,2.84,7.77,5.65,3.86,1.21,4.55,0
1011,3.98,1.46,6209,6837,629,car,2,135.86,5.31,7.49,6.46,11.62,1.94,12.32,0
1012,3.94,1.56,6210,6500,291,car,1,135.07,13.62,14.35,14.0,43.2,3.12,36.4,1
1013,3.98,1.62,6214,6356,143,car,1,51.51,10.71,10.99,10.89,-1.0,-1.0,-1.0,0
1014,3.75,1.46,6222,6604,383,car,2,135.35,9.49,11.74,10.63,5.59,0.58,2.79,1
1015,4.95,1.86,6234,6924,691,car,2,136.39,1.29,7.48,5.7,7.35,1.41,9.9,0
1016,3.75,1.46,6248,6842,595,car,2,136.42,5.82,7.33,6.82,7.24,1.07,19.74,0
1017,3.71,1.5,6254,6523,270,car,1,133.95,14.5,15.03,14.89,22.31,1.5,178.0,0
1018,4.27,1.64,6260,6650,391,car,2,135.97,9.89,10.69,10.49,-1.0,-1.0,-1.0,0
1019,3.75,1.54,6261,6536,276,car,1,135.45,14.03,15.16,14.75,27.26,1.88,16.96,0
1020,3.64,1.39,6268,6911,644,car,2,135.79,4.24,7.53,6.31,7.27,1.19,11.18,0
1021,3.9,1.46,6271,7001,731,car,2,135.99,3.17,8.84,5.59,4.91,1.07,6.49,0
1022,3.83,1.71,6274,6586,313,car,1,107.98,8.76,11.49,10.33,-1.0,-1.0,-1.0,3
1023,4.01,1.46,6280,7001,722,car,2,136.41,3.98,7.09,5.62,5.29,0.82,15.78,0
1024,3.68,1.48,6284,6888,605,car,2,136.57,5.46,7.19,6.7,4.5,0.72,14.4,0
1025,3.9,1.48,6301,6970,670,car,2,135.82,3.44,7.92,6.08,3.6,0.5,4.05,0
1026,4.01,1.68,6304,6705,402,car,2,136.13,8.02,10.57,10.09,-1.0,-1.0,-1.0,0
1027,4.14,1.79,6323,6494,172,car,2,37.49,4.53,7.59,6.46,-1.0,-1.0,-1.0,1
1028,3.94,1.54,6334,7062,729,car,2,135.75,3.04,9.29,5.59,1.35,0.43,5.9,1
1029,3.6,1.43,6337,6624,288,car,1,135.26,12.98,14.77,14.1,34.35,2.33,-1.0,0
1030,13.28,2.1,6340,7169,830,truck,2,135.56,2.8,7.18,4.93,4.76,1.27,11.77,0
1031,3.71,1.39,6342,6946,605,car,2,136.22,5.21,7.19,6.68,7.24,1.21,13.14,0
1032,3.64,1.52,6346,7085,740,car,2,136.18,1.15,7.8,5.51,2.29,0.64,3.65,0
1033,3.68,1.5,6348,6601,254,car,1,133.99,15.66,16.47,15.96,38.02,2.37,26.73,0
1034,3.97,1.62,6360,6768,409,car,2,136.45,7.47,10.81,9.97,-1.0,-1.0,-1.0,0
1036,4.95,2.32,6361,6579,219,truck,1,133.71,17.73,18.95,18.41,57.41,3.17,13.54,0
1035,4.09,1.61,6361,6676,316,car,2,135.63,12.23,13.58,12.94,26.59,1.97,13.51,2
1037,3.41,1.57,6372,6577,206,car,1,132.94,18.55,19.82,19.38,-1.0,-1.0,-1.0,0
1038,3.68,1.5,6380,6999,620,car,2,136.56,4.94,7.23,6.6,5.29,0.76,15.37,0
1040,3.95,1.74,6388,6546,159,car,1,46.19,8.45,8.7,8.61,-1.0,-1.0,-1.0,3
1041,3.86,2.07,6389,6402,14,car,1,2.29,4.48,4.55,4.52,-1.0,-1.0,-1.0,0
1042,3.86,1.48,6406,6680,275,car,1,133.72,14.44,15.19,14.68,26.93,1.77,-1.0,0
1044,4.05,1.57,6408,6651,244,car,1,134.51,16.34,16.68,16.6,11.21,0.68,3.12,1
1045,4.13,1.5,6411,7203,793,car,2,135.28,1.11,8.82,5.13,1.84,0.74,2.57,0
1043,3.95,1.59,6414,6817,404,car,2,134.32,8.04,11.02,9.94,-1.0,-1.0,-1.0,0
1047,8.71,2.17,6429,7102,674,truck,2,135.21,3.43,9.61,5.89,2.85,0.81,3.55,0
1049,3.49,1.43,6439,7053,615,car,2,135.9,4.99,7.73,6.64,6.67,1.0,7.97,0
1048,4.09,1.67,6440,6590,151,truck,1,51.64,9.45,10.44,10.19,-1.0,-1.0,-1.0,0
1051,3.86,1.54,6446,6812,367,car,2,135.64,10.06,11.79,11.15,34.65,3.0,-1.0,1
1050,5.03,2.29,6447,6762,316,truck,1,133.74,11.36,15.02,12.86,46.39,3.09,-1.0,0
1052,3.68,1.53,6449,6772,324,car,1,109.69,9.29,10.37,10.1,-1.0,-1.0,-1.0,3
1053,3.75,1.46,6450,7175,726,car,2,136.26,3.23,8.44,5.6,5.85,1.03,5.95,1
1054,4.35,1.84,6450,6592,143,car,2,35.66,3.86,9.25,7.11,-1.0,-1.0,-1.0,1
1055,5.7,1.91,6453,6747,295,truck,1,134.57,12.77,13.92,13.71,50.32,3.65,-1.0,0
1056,3.86,1.43,6453,7317,865,car,2,135.28,1.16,8.41,4.71,2.02,0.89,2.34,0
1058,3.72,1.43,6468,6745,278,car,1,134.55,13.88,14.84,14.57,29.32,1.99,-1.0,0
1059,3.64,1.39,6483,6778,296,car,1,135.66,13.36,13.91,13.77,9.9,0.71,40.34,1
1060,3.57,1.53,6484,6803,320,car,1,107.75,9.74,10.54,10.14,-1.0,-1.0,-1.0,3
1062,3.64,1.5,6495,7421,927,car,2,135.69,1.22,7.73,4.39,1.39,0.55,1.89,0
1063,3.68,1.5,6500,7140,641,car,2,136.35,4.86,7.13,6.38,11.03,1.69,14.42,0
1064,3.75,1.44,6501,6740,240,car,1,133.29,16.61,16.81,16.72,29.7,1.78,15.55,0
1065,3.94,1.48,6503,7228,726,car,2,136.24,3.27,8.75,5.53,3.07,0.83,7.64,1
1066,4.12,1.88,6516,6523,8,truck,2,1.07,4.63,4.64,4.64,-1.0,-1.0,-1.0,0
1067,3.68,1.54,6540,6822,283,car,1,134.85,13.22,15.6,14.44,25.43,1.81,11.08,1
1068,4.15,1.54,6545,7212,668,car,2,136.99,3.85,8.39,6.07,1.91,0.35,5.44,1
1074,3.86,1.57,6583,7286,704,car,2,135.97,3.79,7.18,5.75,5.89,1.04,10.72,0
1076,3.6,1.54,6590,6887,298,car,1,134.94,12.84,13.99,13.63,20.66,1.48,24.56,1
1077,3.6,1.43,6593,7540,948,car,2,135.88,1.52,8.27,4.32,4.35,1.77,3.13,0
1080,3.96,1.67,6599,6886,288,car,2,135.49,12.45,14.77,14.16,-1.0,-1.0,-1.0,0
1075,13.69,2.02,6601,7330,730,truck,2,134.96,3.31,7.41,5.55,4.58,1.07,6.32,0
1072,2.85,1.31,6602,6878,277,bus,1,121.97,12.64,13.64,13.24,41.32,3.15,-1.0,0
1081,3.79,1.56,6605,6855,251,car,1,133.99,15.75,16.29,16.08,54.64,3.47,-1.0,0
1084,3.75,1.44,6630,7338,709,car,2,135.88,3.97,7.11,5.71,3.67,0.85,7.03,0
1085,3.56,1.31,6634,6949,316,car,1,135.39,11.02,14.28,12.83,17.14,1.56,-1.0,0
1086,3.79,1.43,6637,6871,235,car,1,134.32,15.91,17.8,17.17,62.21,3.75,15.32,0
1087,4.02,1.5,6641,6951,311,car,1,135.22,12.25,13.8,13.1,23.96,1.79,28.31,0
1088,3.75,1.46,6650,7624,975,car,2,136.37,1.42,7.46,4.17,1.84,0.9,2.75,0
1089,3.83,1.43,6664,6910,247,car,1,133.5,15.89,16.88,16.33,25.16,1.54,28.85,0
1090,5.01,2.5,6695,7030,336,truck,1,92.65,7.01,8.41,8.14,-1.0,-1.0,-1.0,0
1092,3.26,1.43,6701,7395,695,car,2,136.86,5.04,7.36,5.89,6.04,1.12,2.72,0
1093,3.71,1.41,6702,6968,267,car,1,134.91,14.67,15.76,15.27,18.0,1.14,-1.0,0
1094,13.09,2.12,6724,7507,784,truck,2,134.98,2.38,6.76,5.09,27.97,5.31,11.58,0
1095,3.94,1.56,6727,6987,261,car,1,134.94,15.26,15.77,15.56,14.89,0.97,4.74,0
1097,4.27,1.7,6739,7048,310,car,2,136.54,11.9,13.42,13.15,-1.0,-1.0,-1.0,0
1096,8.37,2.55,6741,7045,305,truck,1,133.84,7.69,13.47,12.71,33.23,2.47,160.37,0
1099,3.99,1.63,6741,7134,394,car,1,107.81,7.75,8.45,8.17,-1.0,-1.0,-1.0,2
1100,3.59,1.75,6751,6880,130,car,2,35.62,6.31,8.94,8.06,-1.0,-1.0,-1.0,1
1101,3.71,1.39,6754,7746,993,car,2,136.12,1.42,8.0,4.12,5.14,2.25,4.56,0
1102,4.47,1.5,6759,7449,691,truck,2,136.05,4.94,6.93,5.84,7.01,1.21,10.86,0
1103,3.68,1.52,6777,7032,256,car,1,133.97,15.47,16.16,15.76,30.04,1.93,32.19,0
1104,3.98,1.59,6799,7019,221,car,1,134.51,18.07,18.77,18.37,14.77,0.79,4.41,0
1105,4.35,1.5,6802,7507,706,car,2,136.31,4.11,7.03,5.72,3.26,0.58,5.53,0
1106,3.45,1.39,6804,7569,766,car,2,136.39,3.22,6.72,5.33,2.14,0.53,1.17,0
1107,3.86,1.46,6832,7864,1033,car,2,135.92,1.06,7.55,3.91,3.07,1.35,3.09,0
1108,3.79,1.48,6840,7484,645,car,2,136.46,5.21,6.94,6.29,24.38,4.06,11.96,0
1109,3.98,1.57,6842,7079,238,car,1,134.59,16.78,17.12,17.04,22.39,1.31,16.1,0
1110,3.75,1.54,6845,7091,247,car,1,134.94,15.9,16.7,16.44,24.49,1.54,-1.0,1
