ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI
1695432408158481408,2,SysPsv,6.538507655042224,29.2906565132796,0.285786971800249,1.8579771795673563,3.453125,12.431249618530272,0.0882909372448921,-0.2256309539079666,0.0,False,False
1695432408168481408,2,SysPsv,6.528780114889173,29.324004955186524,0.2863041369041461,1.859219277889105,3.453125,12.431249618530272,0.0678773693362058,-0.2460445088967663,0.0,False,False
1695432408178481408,2,SysPsv,6.519048517024032,29.357325676497,0.2868319877238505,1.860460605687828,3.453125,12.431249618530272,0.085761588994024,-0.2752364321519261,0.0,False,False
1695432408188481408,2,SysPsv,6.509238697235162,29.39068205264857,0.2873956483706337,1.8617049410174928,3.453125,12.431249618530272,0.0981009379029274,-0.2844909429550171,0.0,False,False
1695432408198481408,2,SysPsv,6.499410394512381,29.42404611418192,0.2879678710008768,1.8629499647928376,3.453125,12.431249618530272,0.0915688483621041,-0.2844909429550171,0.0,False,False
1695432408208481408,2,SysPsv,6.489415061504019,29.457352758849535,0.2880705053340691,1.864188708394984,3.453125,12.431249618530272,0.0882909372448921,-0.2844909429550171,0.0,False,False
1695432408218481408,2,SysPsv,6.479379996521629,29.4906466862235,0.2880621593677048,1.8654259994474969,3.453125,12.431249618530272,0.0882909372448921,-0.2844909429550171,0.0,False,False
1695432408228481408,2,SysPsv,6.469375874690854,29.523841302894425,0.2883714272421933,1.866658189874543,3.453125,12.431249618530272,0.0945858280129379,-0.2907858337230629,0.0,False,False
1695432408238481408,2,SysPsv,6.45937897594257,29.557012709572973,0.2887521992868578,1.8678892003307204,3.453125,12.431249618530272,0.129094790701829,-0.31289725811713,0.0,False,False
1695432408248481408,2,SysPsv,6.449272734300507,29.59036554793352,0.2891983852204589,1.869134890650024,3.453125,12.431249618530272,0.1471509337425232,-0.3237309455871582,0.0,False,False
1695432408258481408,2,SysPsv,6.43914084801969,29.62376136275975,0.289659769585203,1.8703840210531677,3.453125,12.431249618530272,0.1591965213978303,-0.3417993270701188,0.0,False,False
1695432408268481408,2,SysPsv,6.42898097654404,29.65704405968404,0.2901439845274041,1.871624600028692,3.453125,12.431249618530272,0.1667709350585937,-0.353160947561264,0.0,False,False
1695432408278481408,2,SysPsv,6.418815241752213,29.690301153395467,0.2906331826040009,1.872863276118606,3.453125,12.431249618530272,0.1784701950145146,-0.3590105730965023,0.0,False,False
1695432408288481408,2,SysPsv,6.408568449508493,29.723580225117075,0.2911245280904815,1.8741008679071216,3.4622992754828537,12.464277290249488,0.1863909512758255,-0.3629709482192993,0.0,False,False
1695432408298481408,2,SysPsv,6.398303552479433,29.75686498662003,0.2916163588460172,1.8753382527006588,3.468749761581421,12.487499237060549,0.2090799557682819,-0.3856599527117557,0.0,False,False
1695432408308481408,2,SysPsv,6.387684723486871,29.790170311152337,0.2916138108403423,1.8765713477921444,3.468749761581421,12.487499237060549,0.2256309539079666,-0.4022109508514404,0.0,False,False
1695432408318481408,2,SysPsv,6.376988251336115,29.82347930984849,0.2915024297807349,1.877803466976767,3.468749761581421,12.487499237060549,0.2366033206677277,-0.4461004345572658,0.0,False,False
1695432408328481408,2,SysPsv,6.366414916495046,29.85664920762053,0.2916831159053892,1.879037145195454,3.477378633470501,12.518563017864285,0.2452509403228759,-0.4806909263134002,0.0,False,False
1695432408338481408,2,SysPsv,6.355868957744008,29.8897887236335,0.2919293815372974,1.8802712050308168,3.484375,12.543749809265137,0.2611996656902136,-0.5072721675599501,0.0,False,False
1695432408348481408,2,SysPsv,6.345230752211137,29.92297789255429,0.2922102252026413,1.881505303827809,3.484375,12.543749809265137,0.2746809422969818,-0.5297409892082214,0.0,False,False
1695432408358481408,2,SysPsv,6.334570373007637,29.956178293667563,0.292499475399854,1.882739380512637,3.484375,12.543749809265137,0.2746809422969818,-0.555417482708699,0.0,False,False
1695432408368481408,2,SysPsv,6.323720559131175,29.98973252444773,0.2928223299149017,1.8839990851071335,3.492380653146871,12.572569965143355,0.2746809422969818,-0.5787909626960754,0.0,False,False
1695432408378481408,2,SysPsv,6.312821570036078,30.023378945828085,0.2931538667449089,1.8852654371052724,3.5,12.59999942779541,0.2894521770589707,-0.5935622124161707,0.0,False,False
